listing_age,host_age,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,neighbourhood_cleansed,property_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,listing_age.1,mean_PriceRange_0.5,restaurants_cnt_0.5,mean_review_cnt_0.5,mean_starts_avg_0.5,mean_PriceRange_1,restaurants_cnt_1,mean_review_cnt_1,mean_starts_avg_1,mean_PriceRange_1.5,restaurants_cnt_1.5,mean_review_cnt_1.5,mean_starts_avg_1.5,mean_PriceRange_2,restaurants_cnt_2,mean_review_cnt_2,mean_starts_avg_2,mean_PriceRange_2.5,restaurants_cnt_2.5,mean_review_cnt_2.5,mean_starts_avg_2.5,mean_PriceRange_3,restaurants_cnt_3,mean_review_cnt_3,mean_starts_avg_3
7.490410959,7.671232877,24,89,70,1,3,1,District 19,house,12,2,4,11,528,2,1125,316,151,14,4.88,4.84,4.87,4.95,4.9,4.9,4.72,0,7.490410959,1.542857143,175,250.7028571,3.750397193,1.424632353,544,159.0992647,3.641467509,1.430894309,1107,158.5438121,3.682876589,1.436878347,1307,159.9686305,3.704489804,1.41971831,1420,156.221831,3.713583079,1.404009721,1646,150.4027947,3.740607903
7.526027397,9.210958904,1,100,69,0,0,1,District 6,house,4,1,2,2,75,30,375,134,157,5,4.96,4.94,4.92,4.98,4.98,4.79,4.9,0,7.526027397,0,0,0,0,1.289855072,138,135.9057971,4.123374878,1.32780083,241,173.7053942,4.023246867,1.3145917,747,152.9518072,3.844377904,1.341856061,1056,157.6505682,3.852339384,1.353915663,1328,154.1649096,3.822956537
7.432876712,7.643835616,24,67,100,0,1,1,District 15,house,12,3,4,8,662,3,1125,241,28,4,4.93,4.89,4.86,5,5,4.86,4.89,0,7.432876712,1.166666667,6,93.66666667,3.527025781,1.608695652,46,138.8043478,3.274908348,1.478632479,117,114.8547009,3.354208161,1.429530201,149,105.9261745,3.446765489,1.413793103,174,98.90229885,3.421860033,1.33632287,223,88.44843049,3.525137584
6.956164384,8.830136986,1,100,100,1,2,1,District 6,house,2,1,1,1,347,3,1125,15,94,3,4.96,4.96,5,4.99,4.96,4.94,4.93,1,6.956164384,1.4375,16,131.1875,4.159794402,1.316666667,180,131.8222222,4.095856041,1.290322581,248,144.1532258,4.028231668,1.279220779,308,134.4577922,3.975079101,1.293888166,769,148.0702211,3.824205493,1.342245989,1122,152.7700535,3.838366335
7.175342466,7.630136986,1,100,100,1,1,1,District 17,house,9,1.5,3,4,248,1,365,250,609,128,4.8,4.95,4.67,4.97,4.96,4.96,4.85,1,7.175342466,1.307692308,52,97.63461538,3.668661977,1.539278132,471,169.5498938,3.591448116,1.478589421,794,157.9093199,3.666760635,1.438610662,1238,160.2382876,3.688361107,1.430416069,1394,156.1965567,3.712025682,1.429176755,1652,146.124092,3.709654538
7.471232877,7.608219178,1,100,91,1,1,1,District 17,house,12,3,4,5,408,3,365,329,207,42,4.93,4.92,4.8,4.99,4.97,4.95,4.91,1,7.471232877,1.536231884,69,189.3913043,3.700134311,1.530434783,115,183.9217391,3.765125456,1.491150442,226,165.0088496,3.663585014,1.436724566,403,133.6823821,3.701147377,1.488977956,998,142.1743487,3.654310817,1.448373409,1414,149.5509194,3.658911215
7.142465753,11.08219178,1,100,100,0,2,1,District 15,private room,3,1,1,1,75,2,70,107,314,37,4.8,4.83,4.8,4.95,4.95,4.82,4.83,1,7.142465753,1.333333333,30,67.73333333,3.444887207,1.274509804,51,72.01960784,3.390212449,1.244897959,98,80.53061224,3.43454516,1.289256198,121,80.5785124,3.423994303,1.269736842,152,73.34210526,3.285868207,1.334661355,251,79.32669323,3.268676926
7.21369863,7.6,3,100,55,0,1,1,District 18,house,8,3.5,4,3,600,2,90,145,12,3,5,5,5,5,5,5,4.91,0,7.21369863,2,5,190.6,4.270251237,1.701030928,97,210.7938144,3.746982234,1.588785047,321,132.0747664,3.599155818,1.565371025,566,124.7685512,3.568311016,1.536394177,893,146.818589,3.611880238,1.465544872,1248,142.4302885,3.672433479
3.312328767,7.704109589,24,100,100,0,1,1,District 25,house,4,1,1,2,300,2,180,295,8,4,5,5,5,5,5,5,4.88,1,3.312328767,1.666666667,12,247.1666667,4.187237653,1.564102564,78,202.7948718,3.670216834,1.536036036,222,140.8918919,3.577113762,1.552132701,422,128.4407583,3.610715769,1.504807692,624,120.3766026,3.6365177,1.495609756,1025,139.0331707,3.647047026
7.534246575,9.336986301,48,0,0,0,2,1,District 21,private room,1,1,1,1,66,30,1125,89,51,0,4.71,4.74,4.45,4.78,4.9,4.8,4.63,0,7.534246575,1.529069767,172,166.994186,3.50256174,1.488425926,432,151.3518519,3.596027165,1.430635838,1038,154.9855491,3.665476109,1.4304,1250,157.1832,3.699133377,1.422206506,1414,155.6471004,3.71828651,1.406865861,1573,151.2364908,3.734451284
7.263013699,7.602739726,1,100,99,1,5,1,District 5,house,12,3,4,9,839,4,20,359,121,8,4.8,4.77,4.5,4.9,4.93,4.53,4.68,1,7.263013699,1.666666667,3,43.33333333,4.316194004,1.1875,32,42.46875,3.816254415,1.211538462,156,100,3.718700556,1.259887006,354,116.2090395,3.888408204,1.285714286,518,120.5250965,3.828599919,1.319309601,927,139.0420712,3.779029773
6.347945205,10.44109589,1,100,96,0,14,1,District 12,private room,5,1,1,1,35,31,1125,178,9,1,4.67,4.56,4.56,4.89,4.89,4.78,4.67,1,6.347945205,0,0,0,0,0,0,0,0,1,2,32.5,2.92478355,0.8,5,24,3.927056277,0.9,10,51.2,3.648929498,1.133333333,15,43.06666667,3.462327346
7.471232877,8.37260274,1,100,100,1,3,1,District 19,house,10,2.5,4,4,499,2,1125,335,122,13,4.88,4.93,4.86,4.93,4.94,4.8,4.68,1,7.471232877,1.527777778,72,193.9166667,4.049488714,1.329192547,161,127.2608696,3.839108911,1.289002558,391,108.4910486,3.788988458,1.372093023,817,144.1456548,3.703801278,1.400803213,1245,156.8337349,3.727326161,1.383859649,1425,149.5010526,3.728111405
7.410958904,8.739726027,3,100,100,0,1,1,District 17,house,6,3,3,3,495,2,7,49,26,9,4.88,4.85,5,5,4.88,4.92,4.77,0,7.410958904,1.235294118,17,91.70588235,3.563152457,1.495049505,202,171.4257426,3.788038659,1.525043178,579,177.6200345,3.711891502,1.461756374,1059,172.2285175,3.680707211,1.427626745,1361,152.0602498,3.675163473,1.429268293,1640,143.4621951,3.690164979
5.364383562,9.632876712,1,94,98,1,8,1,District 18,house,2,1,1,1,179,1,1125,59,138,28,4.82,4.9,4.75,4.89,4.83,4.98,4.78,1,5.364383562,1.647058824,51,270,3.944122194,1.614864865,148,190.4932432,3.744381229,1.527777778,252,153.8849206,3.640572697,1.524699599,749,138.6595461,3.60281593,1.50501002,998,144.2104208,3.635910532,1.446765499,1484,147.925876,3.672671206
4.323287671,7.498630137,3,100,97,1,1,1,District 16,private room,3,1,1,2,134,2,7,328,111,25,4.97,4.96,4.96,5,5,4.96,4.95,1,4.323287671,1,24,37.83333333,3.469440108,0.935483871,31,38.35483871,3.519973984,1.092592593,54,44.81481481,3.458934344,1.113924051,79,44.48101266,3.565470154,1.159793814,194,55.1443299,3.41613478,1.188925081,307,50.57980456,3.447298852
7.449315068,7.490410959,1,100,100,1,17,1,District 19,house,6,1,1,1,115,1,1125,155,317,21,4.78,4.77,4.73,4.96,4.94,4.7,4.75,1,7.449315068,1.346153846,104,115.8942308,4.019936755,1.340770791,493,143.4117647,3.759338035,1.376518219,741,164.8070175,3.747149254,1.405570061,1149,163.4412533,3.761234606,1.384955752,1356,152.6202065,3.75024281,1.380076142,1576,148.5653553,3.733233902
7.432876712,7.471232877,3,100,86,1,1,1,District 5,house,8,2.5,3,3,429,2,1125,214,53,12,4.98,4.98,4.86,4.96,4.98,4.39,4.8,0,7.432876712,1.5,20,60.8,3.97220697,1.3,140,144.7857143,3.957101112,1.35744089,719,154.0570236,3.849717806,1.345177665,985,160.7928934,3.807268532,1.367576244,1246,158.3394864,3.780579924,1.366481224,1438,148.9791377,3.759209841
5.547945205,9.336986301,48,0,0,0,2,1,District 21,private room,1,1,1,1,80,30,90,179,1,0,4,4,4,5,5,5,5,0,5.547945205,1.544217687,147,175.9047619,3.496682315,1.480769231,416,152.8413462,3.577663923,1.442776735,1066,156.5722326,3.667049596,1.430979133,1246,157.8908507,3.696899891,1.422395464,1411,155.5931963,3.715665419,1.406091371,1576,150.9866751,3.732910043
7.410958904,7.956164384,24,100,96,0,2,1,District 6,house,4,2,2,2,200,2,1125,192,101,19,4.73,4.84,4.62,4.91,4.94,4.88,4.77,0,7.410958904,1,1,31,4.741935484,1.380952381,42,98.30952381,4.268316942,1.303921569,204,128.9019608,4.061254872,1.334177215,395,176.8531646,3.915704932,1.316666667,840,151.4011905,3.837574981,1.337040205,1169,150.4858854,3.833646048
7.336986301,7.695890411,1,100,96,1,2,1,District 17,house,7,2.5,3,3,395,3,9,151,70,20,4.97,5,4.99,5,4.99,4.77,4.91,0,7.336986301,1.064516129,31,72.96774194,4.314048628,1.142857143,63,82.61904762,4.092828648,1.396166134,313,175.6837061,3.860118495,1.401430031,979,173.0234934,3.72904454,1.406779661,1298,155.6063174,3.691826736,1.400248602,1609,148.2585457,3.738433792
4.202739726,12.25205479,1,100,100,0,1,1,District 24,private room,1,1,1,1,60,30,1125,365,51,2,4.84,4.82,4.98,4.94,4.94,4.84,4.82,0,4.202739726,1.22,50,117.84,4.036197871,1.219178082,146,103.8013699,3.960240187,1.232044199,181,96.97790055,3.912427958,1.283783784,296,94.81081081,3.776906402,1.324324324,407,88.78869779,3.70044718,1.427083333,672,114.7380952,3.626305173
5.153424658,10.37260274,1,100,100,1,1,1,District 25,house,4,1,1,4,126,2,32,0,116,3,4.96,4.98,4.97,4.98,4.99,4.95,4.96,1,5.153424658,1.4,5,55.4,3.174010866,1.710526316,38,96.84210526,3.436511663,1.658682635,167,104.1796407,3.572652956,1.606060606,297,119.003367,3.573184642,1.570719603,403,126.6153846,3.581615602,1.480286738,558,117.8243728,3.642395975
7.315068493,7.594520548,1,100,96,1,21,1,District 17,house,10,3,3,5,433,2,13,319,210,10,4.93,4.92,4.86,4.99,4.98,4.97,4.87,0,7.315068493,1.546875,64,211.171875,3.848224626,1.492537313,134,174.4925373,3.679392553,1.478114478,297,152.5757576,3.737632115,1.485714286,665,163.8962406,3.677610677,1.476230192,1199,157.2785655,3.661519843,1.442655936,1491,146.186452,3.667875503
6.917808219,7.405479452,1,100,100,0,2,1,District 19,house,6,1,1,4,114,1,1125,267,495,6,4.78,4.84,4.77,4.87,4.83,4.83,4.72,1,6.917808219,1.562189055,201,243.278607,3.697602207,1.436860068,586,164.056314,3.657450171,1.432334242,1101,158.5149864,3.677983532,1.435249042,1305,158.8758621,3.705517256,1.422237861,1421,156.5679099,3.71704918,1.405256724,1636,151.0947433,3.740665444
7.397260274,7.405479452,1,100,98,1,2,1,District 6,house,6,2,2,3,177,3,1125,158,297,43,4.96,4.98,4.95,4.99,4.98,4.92,4.89,0,7.397260274,1.4,70,132.6142857,4.160483105,1.389830508,177,152.8926554,4.03803905,1.364261168,582,175.9656357,3.819657221,1.352222222,900,163.8811111,3.843566845,1.346219931,1164,152.7113402,3.842689191,1.362676056,1420,150.9626761,3.777650094
7.375342466,7.704109589,1,100,89,1,1,1,District 6,house,2,1,1,1,129,2,1125,253,295,29,4.92,4.96,4.94,4.92,4.93,4.87,4.89,0,7.375342466,1.75,4,79.25,4.376910289,1.315789474,95,153.5368421,4.243110727,1.303030303,231,150.7662338,4.069435814,1.254180602,299,136.1036789,3.983969752,1.319327731,714,150.4929972,3.839616783,1.334870849,1084,150.3357934,3.840879141
7.328767123,7.375342466,3,100,80,0,4,1,District 23,house,6,1,3,3,257,3,1125,75,45,9,4.72,4.65,4.81,4.81,4.72,4.74,4.7,1,7.328767123,1.2,5,113,3.782530441,1.512820513,39,70.79487179,3.267865483,1.247058824,85,62.69411765,3.369248568,1.324840764,157,70.94904459,3.381861935,1.400843882,237,80.30801688,3.519146832,1.361842105,304,78.81578947,3.676194669
6.547945205,8.150684932,1,100,99,1,2,1,District 19,house,10,2,4,7,212,2,1125,336,182,39,4.96,4.98,4.95,4.99,4.99,4.85,4.88,1,6.547945205,1.363636364,88,108.7954545,3.945152139,1.285714286,329,113.0516717,3.842147523,1.404205607,856,161.7488318,3.692424906,1.412712623,1117,159.3097583,3.689232606,1.403915881,1379,156.4097172,3.723137773,1.387794024,1573,149.1347743,3.737021584
7.320547945,7.906849315,1,100,97,1,1,1,District 6,house,2,1,1,1,89,2,8,72,310,36,4.95,4.95,4.96,4.99,4.99,4.86,4.9,0,7.320547945,1.290322581,31,176,4.170892365,1.326086957,46,168.4565217,4.069145844,1.243902439,205,120.0585366,3.979444652,1.279863481,293,133.0989761,3.966809792,1.306532663,398,116.6834171,3.84251414,1.316981132,530,115.8867925,3.780434666
6.997260274,7.361643836,1,100,84,0,2,1,District 35,house,3,1,1,1,135,2,1125,355,171,11,4.88,4.92,4.91,4.99,4.95,4.88,4.89,0,6.997260274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4.2
7.126027397,7.350684932,3,100,50,1,2,1,District 24,house,5,1.5,2,2,263,30,1125,350,8,0,4.88,5,5,4.88,4.88,4.75,4.25,0,7.126027397,1.318181818,22,45.86363636,3.585741651,1.423076923,52,63.40384615,3.484174335,1.405405405,74,69.91891892,3.563986563,1.57918552,221,77.29864253,3.570410163,1.491666667,480,88.55,3.629640733,1.46866485,734,101.4713896,3.628144704
7.295890411,7.38630137,1,100,100,1,1,1,District 6,private room,2,1,1,1,104,1,1125,334,439,60,4.98,4.98,4.99,4.99,4.99,4.94,4.89,1,7.295890411,1.448275862,29,136.7586207,4.195595005,1.342696629,178,139.5842697,4.109184993,1.286290323,248,144.0403226,4.035998254,1.258169935,306,137.8267974,3.972764206,1.3091133,812,147.3756158,3.82910413,1.337401918,1147,151.576286,3.838649299
7.263013699,8.364383562,3,100,64,0,3,1,District 18,house,2,1,2,2,100,14,365,295,15,8,4.07,3.87,3.93,4.67,4.93,4.73,4.33,0,7.263013699,2.25,4,39.25,3.349080514,1.697674419,86,171.7325581,3.626586638,1.601286174,311,132.8713826,3.581735873,1.559485531,622,136.7893891,3.566095689,1.527567568,925,146.3459459,3.627065198,1.442505948,1261,133.6645519,3.667548062
7.238356164,9.468493151,1,100,100,1,3,1,District 17,house,2,1,1,1,72,30,365,115,100,3,4.9,4.96,4.96,4.99,4.97,4.89,4.82,0,7.238356164,1.595959596,99,112.6161616,3.516117293,1.535791757,461,164.0542299,3.578225018,1.480211082,758,157.3403694,3.646784624,1.435794543,1246,159.5168539,3.68692066,1.426312006,1391,156.0862689,3.710174034,1.435679612,1648,146.464199,3.703482273
7.263013699,8.156164384,1,100,99,0,4,1,District 17,house,6,1,3,3,122,1,365,274,672,89,4.67,4.81,4.69,4.95,4.94,4.21,4.7,0,7.263013699,1.125,24,56.375,4.338489848,1.108108108,74,118.8243243,4.106667413,1.4325,400,210.375,3.825249833,1.385331781,859,173.5413271,3.744010358,1.385053381,1405,152.5309609,3.738642898,1.40288635,1663,150.3625977,3.747444715
6.912328767,7.490410959,1,100,100,1,17,1,District 19,house,4,1,1,1,111,1,1125,255,359,81,4.71,4.74,4.72,4.94,4.89,4.7,4.71,1,6.912328767,1.236263736,182,81.46153846,3.835191699,1.375457875,546,151.1739927,3.747918994,1.399066511,857,167.8308051,3.76485307,1.403212172,1183,161.7633136,3.757986689,1.380813953,1376,151.2906977,3.753474076,1.381727159,1598,149.3785982,3.73754827
1.873972603,7.504109589,1,100,100,0,1,1,District 21,house,3,1,1,1,136,1,89,161,59,46,4.73,4.86,4.81,4.83,4.83,4.66,4.71,1,1.873972603,1.25,12,69.91666667,3.330782969,1.451827243,301,131.5116279,3.532202619,1.428355958,663,140.4434389,3.645477413,1.419249592,1226,154.4836868,3.702620895,1.418722787,1378,151.5065312,3.712590263,1.405721717,1538,151.1703511,3.731051816
6.928767123,9.632876712,1,94,98,1,8,1,District 18,house,12,4.5,5,6,1299,2,1125,345,81,11,4.91,4.91,4.88,4.99,4.94,4.97,4.78,1,6.928767123,1.734693878,49,278.877551,3.881644483,1.614285714,140,194.4285714,3.755538083,1.532846715,274,146.689781,3.632766211,1.522099448,724,134.9516575,3.5938207,1.512269939,978,143.8670757,3.636864294,1.448183042,1486,148.2604307,3.675929484
7.178082192,8.161643836,1,100,100,1,5,1,District 6,house,4,1,1,3,141,1,1125,293,664,86,4.97,4.97,4.99,4.99,4.99,4.96,4.95,1,7.178082192,1.470588235,17,166.6470588,4.139495549,1.312883436,163,130.6932515,4.112310046,1.269709544,241,146.8506224,4.043233287,1.276666667,300,130.8566667,3.96430894,1.32859175,703,152.3058321,3.826997344,1.325735992,1053,150.1585945,3.840934555
7.221917808,7.854794521,1,100,100,0,4,1,District 6,house,6,1,1,1,94,1,30,162,554,46,4.85,4.92,4.87,4.96,4.91,4.89,4.83,1,7.221917808,1.086956522,23,209.826087,4.211099582,1.342342342,111,125.0990991,3.99911733,1.265560166,241,138.4813278,4.007818061,1.287096774,310,130.6741935,3.96737745,1.277472527,364,118.9285714,3.938816823,1.347010551,853,145.8253224,3.758438245
7.126027397,7.21369863,1,100,100,1,6,1,District 5,house,8,3,4,4,369,2,1125,217,348,22,4.89,4.93,4.79,4.98,4.99,4.84,4.85,1,7.126027397,1.307692308,104,168.4711538,4.008126099,1.285087719,228,150.7763158,4.031580762,1.284745763,295,132.7355932,3.986893403,1.306418219,483,136.4306418,3.858779911,1.317647059,935,144.9700535,3.818651328,1.341137124,1196,149.3043478,3.805116153
6.602739726,7.202739726,1,100,100,0,1,1,District 17,house,10,2,3,4,149,3,1125,327,262,25,4.64,4.75,4.53,4.89,4.89,4.77,4.71,1,6.602739726,1.09375,32,87.90625,4.302419727,1.225,80,98.375,3.999964506,1.412650602,332,168.0692771,3.840609844,1.413693346,1037,173.4599807,3.718706539,1.412260536,1305,154.6743295,3.68551827,1.399500624,1602,148.2403246,3.733037786
5.594520548,8.553424658,1,99,95,1,70,1,District 18,house,10,2.5,3,4,214,2,1125,306,130,17,4.98,4.99,4.86,4.95,4.95,4.98,4.87,1,5.594520548,1.607142857,28,149.4642857,3.44212611,1.524509804,204,115.754902,3.497203254,1.525547445,411,139.8953771,3.559474031,1.510204082,686,158.0889213,3.648070956,1.468804159,1154,134.940208,3.675361173,1.433393611,1659,142.2670283,3.692284443
5.44109589,8.553424658,1,99,95,1,70,1,District 6,house,10,2,3,4,224,2,365,339,152,33,4.92,4.92,4.92,4.9,4.93,4.85,4.89,1,5.44109589,1.3375,80,136.9375,4.231666029,1.387640449,178,137.5786517,4.047676001,1.281632653,245,153.7265306,4.034944221,1.304285714,700,155.46,3.823493849,1.35394862,1051,158.6831589,3.84790369,1.337078652,1246,148.8699839,3.825645517
7.167123288,7.528767123,1,100,63,0,3,1,District 17,house,2,1,1,1,68,2,100,344,406,54,4.68,4.82,4.68,4.89,4.84,4.79,4.74,0,7.167123288,1.345454545,55,121.7818182,3.568057696,1.459016393,122,170.1393443,3.730167502,1.43554007,287,152.9372822,3.78771146,1.469421488,605,164.4694215,3.735453808,1.456874466,1171,160.233988,3.663095658,1.440939597,1490,145.9147651,3.668056604
6.569863014,7.506849315,24,100,65,0,2,1,District 7,house,4,1,1,2,85,30,1125,200,89,5,4.67,4.66,4.63,4.86,4.77,4.7,4.64,0,6.569863014,1.5,14,95.5,3.769375039,1.274193548,62,141.4677419,3.885548915,1.232704403,159,104.1509434,3.773952496,1.294478528,326,118.1226994,3.844409257,1.332541568,421,124.8456057,3.814152848,1.324596774,496,115.358871,3.766425202
7.139726027,7.506849315,24,100,65,0,2,1,District 7,house,8,1,3,3,195,28,1125,300,84,9,4.51,4.76,4.51,4.88,4.81,4.58,4.66,0,7.139726027,1.5,14,95.5,3.769375039,1.274193548,62,141.4677419,3.885548915,1.248447205,161,103.2298137,3.783220167,1.292307692,325,117.3876923,3.847860704,1.332541568,421,124.8456057,3.814152848,1.324596774,496,115.358871,3.766425202
7.02739726,7.145205479,1,100,100,0,4,1,District 19,house,8,1,2,5,174,1,1125,5,636,71,4.42,4.53,4.2,4.84,4.85,4.84,4.49,1,7.02739726,1.516431925,213,152.7887324,3.485486306,1.507276507,481,162.6112266,3.605146023,1.432876712,1095,157.2374429,3.66026659,1.43793911,1281,159.6260734,3.701091764,1.4199012,1417,157.2822865,3.726140621,1.410725552,1585,149.8246057,3.738634277
6.964383562,8.046575342,1,100,100,1,1,1,District 24,house,5,1,2,3,330,2,1125,155,175,11,4.98,4.97,4.99,4.99,4.98,4.98,4.88,0,6.964383562,1.625,8,125.75,3.392538871,1.78125,32,141.15625,3.629385839,1.47755102,245,117.0244898,3.657798631,1.462825279,538,109.5799257,3.608843125,1.48255814,860,122.027907,3.627731771,1.475728155,1133,133.1509267,3.652514251
7.032876712,7.131506849,1,100,99,1,1,1,District 19,hotel,4,1,2,3,222,2,28,294,365,62,4.97,4.98,4.99,5,5,4.94,4.92,0,7.032876712,1.431034483,58,133.2586207,3.97288606,1.524291498,494,173.8643725,3.634720719,1.450639854,1094,164.2065814,3.671819203,1.426656151,1268,157.884858,3.687270253,1.426018585,1399,156.007148,3.713004115,1.415347138,1642,147.9646772,3.731610385
6.964383562,7.128767123,1,100,97,1,3,1,District 19,house,4,1,1,2,122,2,90,337,163,18,4.74,4.87,4.79,4.92,4.91,4.66,4.72,0,6.964383562,1.35,80,108.05,3.950482752,1.361829026,503,147.473161,3.74802057,1.382731959,776,164.7512887,3.774652858,1.401561145,1153,163.1621856,3.769900699,1.383541514,1361,152.4114622,3.75205599,1.379506641,1581,148.8893106,3.735450476
6.553424658,7.126027397,1,100,99,1,1,1,District 6,house,6,2,2,3,159,2,20,136,242,41,4.77,4.92,4.46,4.92,4.95,4.96,4.84,0,6.553424658,1.4,80,145.6625,4.218979241,1.28436019,211,155.5402844,4.074136542,1.284615385,260,139.7730769,4.010416785,1.274390244,328,130.4634146,3.955426048,1.30450237,844,145.7796209,3.830752712,1.335073977,1149,151.6414273,3.832568899
7.087671233,7.126027397,1,100,99,0,4,1,District 19,house,12,3.5,4,4,513,2,1125,305,117,24,4.87,4.87,4.85,4.88,4.97,4.81,4.77,0,7.087671233,1.536231884,69,191.3478261,4.026018181,1.356687898,157,129.6815287,3.823059758,1.283505155,388,107.0335052,3.793357772,1.364620939,831,147.0336943,3.700554188,1.398573693,1262,155.8169572,3.724120562,1.373268698,1444,148.8310249,3.728244159
6.969863014,7.75890411,3,100,87,0,5,1,District 6,house,8,2,2,2,314,2,1125,0,15,0,5,5,5,5,5,4.8,5,0,6.969863014,1.458333333,24,146.2083333,4.139768983,1.380368098,163,144.202454,4.113720434,1.298755187,241,147.1286307,4.040602455,1.340050378,397,161.465995,3.885774399,1.311242604,845,145.3289941,3.827135549,1.337318531,1171,150.4457728,3.833209513
4.597260274,7.112328767,24,100,80,0,1,1,District 25,house,11,4,4,7,628,3,1125,355,20,6,4.85,4.89,4.75,4.79,4.89,4.95,4.79,0,4.597260274,0,0,0,0,0,0,0,0,1.8,20,64.95,3.275479981,1.66,150,71.5,3.501724163,1.534979424,243,93.46090535,3.553158099,1.563636364,330,117.8060606,3.613743947
6.279452055,7.104109589,1,100,99,1,1,1,District 27,private room,2,1,1,1,84,1,14,82,189,45,4.88,4.93,4.97,4.91,4.94,4.85,4.86,1,6.279452055,0,0,0,0,1.586206897,29,57.72413793,3.24561382,1.37804878,82,58.59756098,3.1585707,1.356521739,115,56.84347826,3.415616096,1.252631579,190,54.96315789,3.486406565,1.257641921,229,54.7510917,3.551556082
6.315068493,8.367123288,1,100,100,1,23,1,District 17,house,16,2.5,4,7,351,2,1125,312,260,44,4.93,4.94,4.85,5,4.99,4.9,4.92,0,6.315068493,1.333333333,3,103.6666667,4.340326055,1.293650794,126,109.6269841,3.680141623,1.308370044,227,125.9118943,3.803231703,1.337662338,308,127.7662338,3.772269151,1.398461538,650,151.5553846,3.783071342,1.411258796,1279,154.7607506,3.683370328
6.947945205,7.443835616,3,100,90,1,1,1,District 24,house,4,1,2,2,156,2,1125,331,119,22,4.95,4.93,4.96,4.97,4.99,4.94,4.92,0,6.947945205,1.333333333,33,100.0909091,4.058364163,1.226890756,119,100.5546218,3.955057678,1.260465116,215,96.29767442,3.844563666,1.313664596,322,94.47204969,3.746167455,1.348697395,499,93.67935872,3.650398635,1.425648022,733,117.1950887,3.636264853
6.408219178,5.435616438,3,96,46,1,9,1,District 19,house,4,1,1,2,196,2,1125,334,94,7,4.82,4.88,4.79,4.89,4.92,4.73,4.7,0,6.408219178,1.378787879,66,121.6515152,3.901717489,1.343495935,492,144.5325203,3.751483648,1.372812921,743,164.538358,3.768453567,1.388546256,1135,163.876652,3.769870067,1.381481481,1350,152.9459259,3.756784372,1.380165289,1573,148.53274,3.737372284
6.956164384,7.060273973,1,100,98,0,2,1,District 19,house,6,2,2,3,246,2,182,190,57,7,4.71,4.85,4.61,4.87,4.89,4.76,4.73,1,6.956164384,1.175,40,238.125,3.783231123,1.396355353,439,183.1207289,3.742513413,1.377437326,718,169.0793872,3.748537739,1.386383731,1131,161.510168,3.79738437,1.407734057,1474,155.8588874,3.762245651,1.384932313,1699,150.9552678,3.767977992
6.964383562,7.375342466,3,100,80,0,4,1,District 23,house,2,1,1,2,113,30,1125,364,5,0,4.4,4.4,4.4,4.6,4.8,4.2,4.6,0,6.964383562,1.333333333,3,65.33333333,3.706656426,1.512820513,39,70.79487179,3.267865483,1.259259259,81,57.13580247,3.376768607,1.331288344,163,70.22699387,3.404330186,1.400843882,237,80.30801688,3.519146832,1.361842105,304,78.81578947,3.676194669
6.819178082,7.490410959,1,100,100,1,17,1,District 19,house,4,1,1,1,111,1,100,268,404,75,4.71,4.77,4.74,4.96,4.9,4.7,4.64,1,6.819178082,1.216783217,143,87.17482517,3.718173719,1.364298725,549,152.0437158,3.745258365,1.403301887,848,168.2959906,3.769767937,1.406779661,1180,162.1042373,3.761652909,1.382267442,1376,150.9382267,3.753959496,1.376703841,1614,148.3612144,3.738918161
4.495890411,7.019178082,3,100,89,1,1,1,District 5,house,6,1,3,3,163,2,31,31,129,28,4.96,4.98,5,4.98,4.98,4.84,4.88,0,4.495890411,1.333333333,9,42.55555556,4.137014056,1.241758242,91,133.3736264,3.986484376,1.286219081,283,116.204947,3.922569648,1.305361305,429,130.0769231,3.932157887,1.324444444,900,142.1466667,3.788146276,1.320652174,1104,146.3713768,3.779609503
6.854794521,8.865753425,1,100,100,1,1,1,District 18,private room,4,1,1,1,80,1,1125,276,294,73,4.9,4.94,4.9,4.88,4.93,4.95,4.89,1,6.854794521,1.5,44,155.9772727,3.625722483,1.527363184,201,167.3731343,3.71255426,1.511945392,586,167.556314,3.635770439,1.489386792,848,158.7959906,3.657985293,1.46198407,1381,152.4496741,3.661622771,1.428659666,1619,143.287832,3.684231169
6.687671233,7,1,100,100,1,1,1,District 25,private room,4,1,1,2,94,3,1125,106,431,74,4.9,4.95,4.97,4.96,4.97,4.95,4.95,1,6.687671233,0,0,0,0,1.4,5,55.4,3.174010866,1.583333333,48,79.22916667,3.508486445,1.593457944,214,91.43457944,3.51571654,1.551612903,310,110.6225806,3.612283472,1.503311258,453,119.7637969,3.645183587
